,hypergraph,hyperedge_sizes,num_hyperedges,num_vertices
990,"{""e0"": [1, 10, 11, 14, 15, 16, 3, 4, 6, 7, 8, 9], ""e1"": [1, 10, 12, 14, 15, 2, 3, 4, 6, 8], ""e2"": [1, 10, 12, 14, 15, 4, 5, 7, 8, 9], ""e3"": [12, 16, 2, 4, 5, 6, 7], ""e4"": [1, 2, 3, 5, 6], ""e5"": [11, 13, 3, 4, 6], ""e6"": [11, 15, 4]}","[12, 10, 10, 7, 5, 5, 3]",7,16
991,"{""e0"": [1, 10, 11, 14, 15, 16, 3, 4, 6, 7, 8, 9], ""e1"": [10, 11, 13, 14, 15, 16, 2, 4, 8, 9], ""e2"": [10, 11, 15, 2, 4, 5, 6, 7, 8, 9], ""e3"": [10, 11, 13, 16, 4, 8, 9], ""e4"": [11, 12, 14, 16, 7], ""e5"": [13, 14, 2, 5, 8], ""e6"": [12, 14, 3]}","[12, 10, 10, 7, 5, 5, 3]",7,16
992,"{""e0"": [1, 10, 11, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 10, 12, 2, 3, 4, 5, 9], ""e2"": [10, 12, 4, 7, 8], ""e3"": [11, 2, 3, 7]}","[10, 8, 5, 4]",4,12
993,"{""e0"": [1, 10, 11, 2, 3, 4, 5, 6, 7, 9], ""e1"": [1, 10, 2, 3, 5, 6, 8, 9], ""e2"": [1, 12, 3, 4, 8], ""e3"": [10, 2, 7, 8]}","[10, 8, 5, 4]",4,12
994,"{""e0"": [1, 10, 11, 2, 3, 4, 5, 6, 7, 9], ""e1"": [1, 11, 12, 3, 4, 5, 7, 9], ""e2"": [11, 2, 5, 6, 8], ""e3"": [1, 3, 5, 8]}","[10, 8, 5, 4]",4,12
995,"{""e0"": [1, 10, 11, 2, 3, 5, 6, 7, 8, 9], ""e1"": [1, 11, 12, 3, 4, 5, 7, 8], ""e2"": [1, 10, 3, 7, 9], ""e3"": [10, 3, 4, 7]}","[10, 8, 5, 4]",4,12
996,"{""e0"": [1, 10, 12, 13, 14, 15, 16, 2, 3, 4, 5, 8], ""e1"": [1, 10, 12, 13, 15, 2, 3, 4, 6, 7], ""e2"": [13, 16, 2, 3, 4, 5, 6, 7, 8, 9], ""e3"": [1, 12, 14, 3, 5, 6, 7], ""e4"": [10, 11, 13, 15, 5], ""e5"": [11, 13, 14, 15, 6], ""e6"": [1, 13, 9]}","[12, 10, 10, 7, 5, 5, 3]",7,16
997,"{""e0"": [1, 10, 12, 13, 14, 15, 16, 2, 3, 4, 7, 8], ""e1"": [1, 10, 11, 12, 14, 2, 3, 5, 6, 8], ""e2"": [1, 13, 14, 2, 3, 4, 5, 6, 7, 8], ""e3"": [1, 13, 15, 16, 2, 5, 8, 9], ""e4"": [10, 14, 15, 16, 4, 7], ""e5"": [1, 11, 16, 8]}","[12, 10, 10, 8, 6, 4]",6,16
998,"{""e0"": [1, 10, 12, 13, 14, 15, 16, 4, 5, 7, 8, 9], ""e1"": [1, 10, 11, 12, 14, 16, 4, 6, 7, 8], ""e2"": [1, 10, 12, 14, 15, 4, 5, 6, 8, 9], ""e3"": [1, 11, 13, 16, 2, 3, 4, 6], ""e4"": [12, 15, 16, 3, 4, 8], ""e5"": [1, 12, 14, 15]}","[12, 10, 10, 8, 6, 4]",6,16
999,"{""e0"": [1, 10, 12, 13, 14, 15, 16, 4, 6, 7, 8, 9], ""e1"": [1, 10, 12, 13, 15, 16, 2, 7, 8, 9], ""e2"": [1, 10, 11, 12, 13, 16, 3, 4, 6, 8], ""e3"": [1, 11, 12, 13, 14, 6, 8], ""e4"": [10, 11, 15, 4, 6], ""e5"": [1, 11, 2, 3, 5], ""e6"": [12, 15, 9]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1000,"{""e0"": [1, 10, 12, 13, 14, 15, 2, 3, 4, 5, 6, 8], ""e1"": [1, 10, 13, 14, 15, 16, 4, 7, 8, 9], ""e2"": [1, 10, 11, 12, 13, 16, 5, 6, 7, 9], ""e3"": [1, 12, 13, 14, 3, 4, 5, 6], ""e4"": [12, 13, 14, 4, 6, 8], ""e5"": [15, 2, 4, 5]}","[12, 10, 10, 8, 6, 4]",6,16
1001,"{""e0"": [1, 10, 12, 13, 14, 15, 3, 4, 5, 6, 7, 9], ""e1"": [1, 10, 11, 12, 13, 16, 3, 4, 7, 9], ""e2"": [1, 12, 15, 2, 3, 4, 5, 6, 7, 8], ""e3"": [1, 12, 14, 4, 7, 8, 9], ""e4"": [1, 10, 6, 7, 9], ""e5"": [1, 10, 12, 14, 8], ""e6"": [14, 16, 9]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1002,"{""e0"": [1, 10, 12, 13, 14, 16, 2, 3, 4, 6, 7, 9], ""e1"": [10, 11, 12, 13, 14, 15, 16, 3, 6, 8], ""e2"": [1, 11, 12, 13, 14, 4, 5, 6, 7, 9], ""e3"": [1, 10, 12, 15, 3, 4, 7, 8], ""e4"": [10, 3, 4, 5, 6, 9], ""e5"": [1, 13, 3, 6]}","[12, 10, 10, 8, 6, 4]",6,16
1003,"{""e0"": [1, 10, 12, 13, 14, 16, 2, 4, 6, 7, 8, 9], ""e1"": [10, 13, 14, 15, 16, 3, 4, 5, 6, 9], ""e2"": [11, 12, 13, 14, 15, 16, 2, 5, 7, 9], ""e3"": [10, 11, 13, 14, 15, 16, 5], ""e4"": [1, 16, 5, 7, 8], ""e5"": [1, 15, 2, 5, 8], ""e6"": [10, 14, 2]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1004,"{""e0"": [1, 10, 12, 13, 14, 16, 3, 4, 5, 6, 7, 9], ""e1"": [10, 11, 12, 15, 16, 5, 6, 7, 8, 9], ""e2"": [10, 12, 13, 15, 16, 2, 3, 5, 8, 9], ""e3"": [10, 14, 16, 2, 3, 4, 8], ""e4"": [1, 13, 14, 15, 4], ""e5"": [10, 16, 3, 5, 9], ""e6"": [3, 4, 7]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1005,"{""e0"": [1, 10, 12, 13, 15, 16, 2, 3, 4, 6, 7, 8], ""e1"": [10, 11, 15, 16, 2, 3, 4, 5, 7, 9], ""e2"": [1, 10, 11, 12, 14, 15, 3, 4, 7, 9], ""e3"": [10, 13, 15, 16, 2, 4, 6], ""e4"": [1, 12, 14, 4, 8], ""e5"": [10, 11, 12, 2, 9], ""e6"": [13, 15, 6]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1006,"{""e0"": [1, 10, 12, 13, 15, 16, 2, 3, 5, 6, 7, 8], ""e1"": [1, 14, 16, 2, 4, 5, 6, 7, 8, 9], ""e2"": [1, 10, 15, 2, 3, 4, 5, 6, 8, 9], ""e3"": [10, 12, 14, 3, 4, 5, 6, 9], ""e4"": [1, 16, 3, 4, 5, 6], ""e5"": [11, 12, 7, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1007,"{""e0"": [1, 10, 12, 13, 15, 16, 3, 4, 6, 7, 8, 9], ""e1"": [11, 13, 14, 15, 16, 2, 3, 4, 5, 9], ""e2"": [11, 13, 14, 15, 2, 3, 5, 7, 8, 9], ""e3"": [1, 11, 12, 14, 15, 16, 4, 8], ""e4"": [1, 10, 12, 13, 16, 9], ""e5"": [1, 11, 4, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1008,"{""e0"": [1, 10, 12, 13, 16, 2, 4, 5, 6, 7, 8, 9], ""e1"": [1, 10, 12, 13, 15, 2, 5, 6, 7, 9], ""e2"": [10, 13, 15, 16, 2, 3, 4, 5, 6, 8], ""e3"": [1, 13, 14, 3, 5, 6, 8, 9], ""e4"": [10, 11, 13, 3, 8, 9], ""e5"": [11, 16, 4, 8]}","[12, 10, 10, 8, 6, 4]",6,16
1009,"{""e0"": [1, 10, 12, 14, 15, 16, 2, 3, 4, 5, 6, 8], ""e1"": [1, 10, 13, 14, 16, 2, 4, 7, 8, 9], ""e2"": [11, 12, 13, 14, 15, 16, 4, 5, 6, 7], ""e3"": [10, 12, 16, 4, 5, 6, 8], ""e4"": [1, 10, 4, 6, 8], ""e5"": [12, 14, 16, 5, 7], ""e6"": [11, 16, 6]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1010,"{""e0"": [1, 10, 12, 14, 15, 16, 2, 3, 4, 6, 7, 8], ""e1"": [11, 12, 15, 2, 3, 4, 5, 6, 7, 9], ""e2"": [1, 10, 11, 12, 16, 2, 5, 6, 8, 9], ""e3"": [10, 11, 12, 13, 15, 2, 4, 9], ""e4"": [10, 11, 12, 6, 7, 8], ""e5"": [11, 14, 2, 3]}","[12, 10, 10, 8, 6, 4]",6,16
1011,"{""e0"": [1, 10, 12, 14, 15, 16, 2, 3, 6, 7, 8, 9], ""e1"": [10, 12, 14, 15, 16, 2, 4, 5, 6, 8], ""e2"": [11, 12, 13, 14, 16, 3, 4, 6, 8, 9], ""e3"": [1, 10, 12, 2, 5, 6, 8], ""e4"": [1, 13, 2, 5, 9], ""e5"": [11, 14, 4, 6, 9], ""e6"": [3, 5, 6]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1012,"{""e0"": [1, 10, 12, 14, 15, 2, 4, 5, 6, 7, 8, 9], ""e1"": [1, 12, 15, 16, 2, 5, 6, 7, 8, 9], ""e2"": [11, 12, 14, 16, 2, 3, 4, 6, 8, 9], ""e3"": [10, 12, 13, 15, 16, 4, 7, 9], ""e4"": [1, 12, 16, 4, 7, 9], ""e5"": [13, 3, 6, 8]}","[12, 10, 10, 8, 6, 4]",6,16
1013,"{""e0"": [1, 10, 12, 15, 16, 2, 4, 5, 6, 7, 8, 9], ""e1"": [1, 10, 12, 2, 4, 5, 6, 7, 8, 9], ""e2"": [13, 14, 15, 16, 4, 5, 6, 7, 8, 9], ""e3"": [11, 14, 2, 3, 5, 6, 7, 8], ""e4"": [1, 11, 12, 6, 7, 9], ""e5"": [12, 2, 3, 7]}","[12, 10, 10, 8, 6, 4]",6,16
1014,"{""e0"": [1, 10, 12, 16, 2, 3, 4, 5, 6, 7, 8, 9], ""e1"": [1, 11, 13, 15, 2, 5, 6, 7, 8, 9], ""e2"": [10, 11, 12, 13, 14, 2, 3, 4, 6, 8], ""e3"": [1, 10, 11, 12, 16, 2, 8], ""e4"": [11, 13, 15, 16, 3], ""e5"": [1, 11, 3, 5, 7], ""e6"": [14, 15, 4]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1015,"{""e0"": [1, 10, 12, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 10, 11, 12, 5, 7, 8, 9], ""e2"": [11, 3, 4, 5, 7], ""e3"": [10, 12, 7, 9]}","[10, 8, 5, 4]",4,12
1016,"{""e0"": [1, 10, 12, 2, 3, 4, 5, 6, 7, 9], ""e1"": [10, 11, 2, 3, 4, 6, 8, 9], ""e2"": [1, 2, 4, 6, 9], ""e3"": [11, 2, 4, 5]}","[10, 8, 5, 4]",4,12
1017,"{""e0"": [1, 10, 12, 2, 3, 4, 5, 6, 7, 9], ""e1"": [10, 11, 3, 4, 5, 6, 8, 9], ""e2"": [10, 12, 2, 7, 8], ""e3"": [12, 2, 3, 8]}","[10, 8, 5, 4]",4,12
1018,"{""e0"": [1, 10, 12, 2, 3, 4, 5, 7, 8, 9], ""e1"": [10, 11, 12, 3, 5, 6, 7, 8], ""e2"": [10, 11, 2, 6, 9], ""e3"": [2, 7, 8, 9]}","[10, 8, 5, 4]",4,12
1019,"{""e0"": [1, 10, 12, 2, 3, 4, 5, 7, 8, 9], ""e1"": [10, 12, 2, 3, 5, 6, 8, 9], ""e2"": [1, 11, 5, 6, 9], ""e3"": [11, 2, 6, 9]}","[10, 8, 5, 4]",4,12
1020,"{""e0"": [1, 10, 12, 2, 3, 4, 6, 7, 8, 9], ""e1"": [1, 11, 3, 4, 5, 6, 8, 9], ""e2"": [10, 2, 3, 5, 7], ""e3"": [12, 3, 5, 7]}","[10, 8, 5, 4]",4,12
1021,"{""e0"": [1, 10, 12, 2, 4, 5, 6, 7, 8, 9], ""e1"": [1, 10, 11, 2, 3, 4, 5, 8], ""e2"": [11, 2, 4, 7, 9], ""e3"": [11, 2, 8, 9]}","[10, 8, 5, 4]",4,12
1022,"{""e0"": [1, 10, 12, 3, 4, 5, 6, 7, 8, 9], ""e1"": [10, 11, 12, 2, 4, 5, 7, 9], ""e2"": [10, 11, 12, 2, 8], ""e3"": [1, 10, 11, 7]}","[10, 8, 5, 4]",4,12
1023,"{""e0"": [1, 10, 13, 14, 15, 16, 2, 3, 5, 6, 7, 9], ""e1"": [1, 11, 13, 14, 15, 16, 4, 6, 8, 9], ""e2"": [10, 11, 12, 14, 15, 16, 3, 7, 8, 9], ""e3"": [10, 13, 14, 15, 3, 4, 5, 8], ""e4"": [1, 12, 2, 5, 8, 9], ""e5"": [1, 13, 7, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1024,"{""e0"": [1, 10, 13, 14, 15, 16, 3, 4, 5, 6, 8, 9], ""e1"": [11, 12, 14, 15, 16, 3, 4, 5, 6, 9], ""e2"": [1, 11, 12, 14, 2, 4, 5, 6, 7, 8], ""e3"": [1, 10, 12, 13, 16, 7, 8], ""e4"": [1, 10, 16, 7, 9], ""e5"": [1, 13, 14, 3, 6], ""e6"": [13, 14, 4]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1025,"{""e0"": [1, 10, 13, 14, 15, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 10, 12, 13, 3, 4, 5, 6, 8, 9], ""e2"": [1, 10, 12, 14, 15, 16, 4, 6, 8, 9], ""e3"": [1, 11, 13, 3, 6, 8, 9], ""e4"": [12, 16, 3, 5, 7], ""e5"": [11, 12, 15, 3, 6], ""e6"": [16, 3, 5]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1026,"{""e0"": [1, 10, 13, 14, 16, 2, 4, 5, 6, 7, 8, 9], ""e1"": [10, 12, 13, 15, 16, 2, 3, 4, 8, 9], ""e2"": [1, 10, 13, 14, 15, 3, 6, 7, 8, 9], ""e3"": [10, 11, 14, 15, 16, 2, 3, 8], ""e4"": [1, 13, 2, 3, 4, 5], ""e5"": [13, 3, 4, 6]}","[12, 10, 10, 8, 6, 4]",6,16
1027,"{""e0"": [1, 10, 13, 14, 16, 2, 4, 5, 6, 7, 8, 9], ""e1"": [11, 12, 13, 15, 16, 4, 6, 7, 8, 9], ""e2"": [1, 11, 12, 13, 14, 15, 2, 3, 5, 7], ""e3"": [1, 11, 14, 15, 16, 3, 8, 9], ""e4"": [10, 12, 14, 15, 16, 2], ""e5"": [13, 14, 16, 3]}","[12, 10, 10, 8, 6, 4]",6,16
1028,"{""e0"": [1, 10, 14, 15, 16, 2, 3, 4, 5, 6, 7, 9], ""e1"": [1, 10, 11, 12, 13, 15, 2, 4, 6, 8], ""e2"": [1, 10, 11, 12, 13, 2, 3, 5, 7, 9], ""e3"": [12, 3, 4, 5, 6, 7, 9], ""e4"": [10, 12, 16, 5, 9], ""e5"": [13, 15, 16, 7, 8], ""e6"": [15, 2, 4]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1029,"{""e0"": [1, 10, 14, 15, 16, 2, 3, 4, 6, 7, 8, 9], ""e1"": [1, 10, 11, 12, 13, 14, 15, 2, 4, 5], ""e2"": [1, 10, 11, 13, 14, 2, 6, 7, 8, 9], ""e3"": [1, 10, 11, 14, 3, 4, 7, 9], ""e4"": [1, 11, 14, 6, 8, 9], ""e5"": [1, 14, 3, 6]}","[12, 10, 10, 8, 6, 4]",6,16
1030,"{""e0"": [1, 10, 14, 15, 16, 2, 3, 4, 6, 7, 8, 9], ""e1"": [1, 11, 12, 14, 15, 16, 5, 7, 8, 9], ""e2"": [1, 10, 11, 12, 13, 14, 2, 4, 5, 9], ""e3"": [10, 15, 2, 4, 5, 8, 9], ""e4"": [11, 16, 2, 4, 6], ""e5"": [1, 12, 13, 16, 9], ""e6"": [13, 15, 4]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1031,"{""e0"": [1, 10, 2, 3, 4, 5, 6, 7, 8, 9], ""e1"": [1, 10, 11, 2, 4, 5, 6, 8], ""e2"": [10, 11, 6, 8, 9], ""e3"": [1, 12, 2, 9]}","[10, 8, 5, 4]",4,12
1032,"{""e0"": [1, 11, 12, 13, 14, 15, 16, 2, 3, 6, 7, 8], ""e1"": [1, 11, 13, 14, 15, 16, 4, 5, 7, 8], ""e2"": [10, 11, 12, 13, 15, 16, 2, 3, 4, 6], ""e3"": [10, 14, 15, 3, 4, 7, 8], ""e4"": [10, 13, 15, 16, 6], ""e5"": [2, 4, 6, 7, 9], ""e6"": [11, 5, 8]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1033,"{""e0"": [1, 11, 12, 13, 14, 15, 16, 2, 4, 5, 7, 8], ""e1"": [11, 12, 14, 15, 2, 3, 4, 6, 7, 9], ""e2"": [1, 10, 12, 13, 15, 16, 2, 7, 8, 9], ""e3"": [1, 10, 11, 13, 14, 3, 7, 8], ""e4"": [10, 11, 12, 16, 2, 6], ""e5"": [14, 2, 5, 7]}","[12, 10, 10, 8, 6, 4]",6,16
1034,"{""e0"": [1, 11, 12, 13, 14, 15, 16, 2, 4, 7, 8, 9], ""e1"": [1, 12, 14, 15, 16, 5, 6, 7, 8, 9], ""e2"": [12, 13, 14, 15, 2, 4, 5, 6, 8, 9], ""e3"": [12, 13, 2, 3, 5, 6, 9], ""e4"": [1, 12, 15, 5, 8], ""e5"": [10, 11, 14, 4, 9], ""e6"": [13, 15, 7]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1035,"{""e0"": [1, 11, 12, 13, 14, 15, 16, 2, 5, 6, 7, 9], ""e1"": [1, 12, 13, 2, 3, 4, 5, 6, 7, 9], ""e2"": [10, 11, 12, 14, 15, 2, 3, 5, 8, 9], ""e3"": [13, 14, 15, 16, 4, 6, 8, 9], ""e4"": [1, 13, 14, 16, 6, 7], ""e5"": [10, 13, 16, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1036,"{""e0"": [1, 11, 12, 13, 14, 15, 16, 3, 4, 6, 7, 8], ""e1"": [1, 10, 11, 13, 16, 2, 3, 4, 5, 7], ""e2"": [1, 10, 13, 14, 15, 2, 4, 6, 7, 8], ""e3"": [1, 10, 11, 12, 14, 6, 8], ""e4"": [11, 13, 4, 7, 9], ""e5"": [3, 5, 6, 7, 9], ""e6"": [1, 3, 9]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1037,"{""e0"": [1, 11, 12, 13, 14, 15, 16, 4, 5, 6, 8, 9], ""e1"": [1, 10, 11, 13, 14, 2, 3, 5, 7, 8], ""e2"": [1, 10, 12, 13, 16, 2, 4, 6, 8, 9], ""e3"": [11, 13, 14, 15, 4, 6, 7, 8], ""e4"": [12, 15, 16, 5, 6, 8], ""e5"": [12, 13, 6, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1038,"{""e0"": [1, 11, 12, 13, 14, 15, 2, 3, 5, 6, 7, 8], ""e1"": [11, 12, 15, 2, 3, 4, 5, 6, 7, 8], ""e2"": [1, 10, 11, 13, 2, 3, 4, 7, 8, 9], ""e3"": [1, 11, 12, 13, 14, 15, 16, 7], ""e4"": [11, 12, 14, 5, 7, 8], ""e5"": [12, 16, 5, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1039,"{""e0"": [1, 11, 12, 13, 14, 15, 2, 3, 5, 6, 7, 8], ""e1"": [11, 13, 15, 16, 3, 4, 5, 6, 8, 9], ""e2"": [1, 11, 12, 15, 2, 4, 5, 6, 7, 9], ""e3"": [1, 16, 2, 3, 5, 6, 7, 9], ""e4"": [10, 15, 2, 3, 5, 7], ""e5"": [12, 16, 8, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1040,"{""e0"": [1, 11, 12, 13, 14, 15, 2, 4, 5, 6, 8, 9], ""e1"": [11, 13, 14, 2, 3, 5, 6, 7, 8, 9], ""e2"": [10, 12, 13, 15, 16, 2, 4, 6, 7, 9], ""e3"": [10, 13, 15, 16, 3, 7, 9], ""e4"": [13, 16, 2, 4, 6], ""e5"": [11, 16, 3, 8, 9], ""e6"": [2, 6, 8]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1041,"{""e0"": [1, 11, 12, 13, 14, 15, 2, 5, 6, 7, 8, 9], ""e1"": [1, 10, 13, 15, 16, 2, 4, 7, 8, 9], ""e2"": [11, 12, 13, 15, 16, 2, 3, 4, 5, 9], ""e3"": [1, 12, 13, 16, 2, 5, 6, 7], ""e4"": [1, 10, 11, 2, 4, 9], ""e5"": [10, 11, 12, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1042,"{""e0"": [1, 11, 12, 13, 14, 16, 3, 4, 5, 6, 8, 9], ""e1"": [1, 10, 12, 13, 2, 3, 5, 6, 8, 9], ""e2"": [1, 10, 13, 15, 16, 2, 4, 5, 6, 7], ""e3"": [10, 13, 14, 16, 4, 5, 7], ""e4"": [11, 12, 16, 5, 8], ""e5"": [10, 12, 4, 7, 8], ""e6"": [11, 12, 13]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1043,"{""e0"": [1, 11, 12, 13, 14, 16, 4, 5, 6, 7, 8, 9], ""e1"": [1, 11, 13, 14, 16, 3, 6, 7, 8, 9], ""e2"": [10, 11, 12, 13, 14, 15, 16, 2, 5, 9], ""e3"": [1, 10, 12, 13, 14, 15, 16, 7], ""e4"": [1, 11, 12, 15, 16, 3], ""e5"": [1, 16, 2, 3]}","[12, 10, 10, 8, 6, 4]",6,16
1044,"{""e0"": [1, 11, 12, 13, 14, 2, 4, 5, 6, 7, 8, 9], ""e1"": [10, 11, 13, 14, 15, 16, 3, 4, 6, 7], ""e2"": [10, 12, 13, 14, 15, 2, 3, 6, 7, 8], ""e3"": [10, 11, 12, 15, 2, 3, 5, 7], ""e4"": [11, 12, 15, 3, 4, 8], ""e5"": [10, 11, 2, 5]}","[12, 10, 10, 8, 6, 4]",6,16
1045,"{""e0"": [1, 11, 12, 13, 14, 2, 4, 5, 6, 7, 8, 9], ""e1"": [14, 15, 16, 2, 3, 4, 5, 6, 8, 9], ""e2"": [10, 11, 13, 14, 15, 16, 2, 3, 5, 9], ""e3"": [1, 11, 12, 16, 2, 3, 4], ""e4"": [12, 13, 14, 3, 6], ""e5"": [13, 2, 3, 5, 8], ""e6"": [4, 5, 8]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1046,"{""e0"": [1, 11, 12, 13, 15, 16, 2, 3, 4, 5, 7, 9], ""e1"": [10, 13, 14, 15, 16, 3, 4, 5, 8, 9], ""e2"": [11, 14, 15, 16, 3, 5, 6, 7, 8, 9], ""e3"": [1, 10, 11, 14, 4, 6, 7], ""e4"": [1, 15, 5, 7, 9], ""e5"": [1, 10, 15, 2, 8], ""e6"": [2, 5, 6]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1047,"{""e0"": [1, 11, 12, 13, 15, 16, 2, 4, 6, 7, 8, 9], ""e1"": [1, 11, 12, 14, 15, 16, 2, 5, 7, 8], ""e2"": [10, 11, 14, 15, 16, 2, 3, 7, 8, 9], ""e3"": [14, 15, 16, 2, 3, 6, 7, 9], ""e4"": [1, 11, 12, 15, 16, 5], ""e5"": [16, 2, 5, 6]}","[12, 10, 10, 8, 6, 4]",6,16
1048,"{""e0"": [1, 11, 12, 13, 15, 2, 3, 5, 6, 7, 8, 9], ""e1"": [11, 13, 14, 15, 16, 2, 5, 6, 8, 9], ""e2"": [1, 10, 11, 15, 2, 3, 5, 6, 7, 8], ""e3"": [10, 11, 13, 2, 6, 7, 9], ""e4"": [3, 4, 5, 6, 8], ""e5"": [13, 16, 3, 7, 9], ""e6"": [16, 2, 4]}","[12, 10, 10, 7, 5, 5, 3]",7,16
1049,"{""e0"": [1, 11, 12, 13, 15, 2, 4, 5, 6, 7, 8, 9], ""e1"": [1, 10, 11, 12, 13, 14, 2, 6, 8, 9], ""e2"": [10, 11, 12, 14, 15, 16, 2, 6, 7, 9], ""e3"": [11, 12, 14, 2, 4, 6, 8, 9], ""e4"": [11, 16, 3, 4, 5, 8], ""e5"": [1, 12, 15, 2]}","[12, 10, 10, 8, 6, 4]",6,16
1050,"{""e0"": [1, 11, 12, 13, 2, 3, 4, 5, 6, 7, 8, 9], ""e1"": [1, 10, 12, 13, 14, 2, 3, 6, 8, 9], ""e2"": [1, 12, 13, 14, 16, 2, 3, 5, 7, 9], ""e3"": [11, 16, 2, 3, 4, 6, 7, 8], ""e4"": [1, 11, 15, 2, 3, 9], ""e5"": [13, 14, 8, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1051,"{""e0"": [1, 11, 12, 14, 15, 16, 2, 3, 4, 5, 6, 8], ""e1"": [10, 11, 12, 13, 14, 16, 3, 5, 6, 9], ""e2"": [1, 10, 12, 13, 15, 2, 4, 5, 8, 9], ""e3"": [10, 13, 14, 2, 4, 6, 7, 9], ""e4"": [12, 15, 16, 4, 7, 9], ""e5"": [11, 12, 14, 3]}","[12, 10, 10, 8, 6, 4]",6,16
1052,"{""e0"": [1, 11, 12, 14, 15, 16, 2, 3, 5, 6, 8, 9], ""e1"": [1, 11, 13, 16, 2, 3, 4, 5, 6, 7], ""e2"": [1, 10, 14, 2, 4, 5, 6, 7, 8, 9], ""e3"": [10, 11, 14, 15, 2, 3, 4, 9], ""e4"": [10, 11, 15, 2, 8, 9], ""e5"": [11, 13, 4, 6]}","[12, 10, 10, 8, 6, 4]",6,16
1053,"{""e0"": [1, 11, 12, 14, 15, 16, 4, 5, 6, 7, 8, 9], ""e1"": [1, 10, 11, 12, 13, 14, 16, 4, 8, 9], ""e2"": [1, 10, 11, 12, 14, 15, 2, 3, 5, 9], ""e3"": [10, 13, 2, 4, 5, 6, 8, 9], ""e4"": [10, 12, 14, 4, 5, 9], ""e5"": [13, 2, 6, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1054,"{""e0"": [1, 11, 12, 14, 2, 3, 4, 5, 6, 7, 8, 9], ""e1"": [1, 10, 11, 12, 15, 16, 2, 3, 6, 7], ""e2"": [1, 10, 11, 13, 15, 16, 2, 6, 8, 9], ""e3"": [1, 10, 11, 13, 14, 16, 7, 9], ""e4"": [1, 13, 14, 3, 5, 8], ""e5"": [10, 12, 4, 9]}","[12, 10, 10, 8, 6, 4]",6,16
1055,"{""e0"": [1, 11, 12, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 10, 12, 2, 3, 6, 7, 9], ""e2"": [10, 2, 3, 5, 7], ""e3"": [1, 11, 3, 6]}","[10, 8, 5, 4]",4,12
1056,"{""e0"": [1, 11, 12, 2, 3, 4, 5, 6, 7, 9], ""e1"": [1, 10, 11, 2, 3, 6, 8, 9], ""e2"": [1, 10, 12, 8, 9], ""e3"": [11, 12, 2, 9]}","[10, 8, 5, 4]",4,12
1057,"{""e0"": [1, 11, 12, 2, 3, 4, 5, 6, 7, 9], ""e1"": [1, 10, 11, 3, 6, 7, 8, 9], ""e2"": [1, 2, 6, 8, 9], ""e3"": [1, 3, 4, 6]}","[10, 8, 5, 4]",4,12
1058,"{""e0"": [1, 11, 12, 2, 3, 4, 5, 7, 8, 9], ""e1"": [1, 10, 11, 2, 5, 7, 8, 9], ""e2"": [2, 4, 5, 6, 7], ""e3"": [12, 4, 5, 6]}","[10, 8, 5, 4]",4,12
1059,"{""e0"": [1, 11, 12, 2, 3, 4, 6, 7, 8, 9], ""e1"": [1, 10, 11, 12, 2, 3, 5, 6], ""e2"": [1, 2, 4, 5, 6], ""e3"": [10, 11, 3, 6]}","[10, 8, 5, 4]",4,12
1060,"{""e0"": [1, 11, 12, 2, 4, 5, 6, 7, 8, 9], ""e1"": [1, 10, 12, 3, 4, 5, 7, 9], ""e2"": [11, 3, 6, 7, 9], ""e3"": [1, 11, 7, 8]}","[10, 8, 5, 4]",4,12
